mission_number,set_number,species_code,id,set,species,specimen_count,unweighed_baskets,notes,created_at,parent_catch,catch_ratio,is_parent,set_id,species_id,parent_catch_id
CJC-2021-222,51,2526,1179,Set 51 (CJC-2021-222),Snow crab (2526),,,,2021-09-11 01:01:24.804000+00:00,,,False,162,2526,
CJC-2021-222,51,3100,1192,Set 51 (CJC-2021-222),Bristle worm unidentified (3100),,,,2021-09-11 01:06:12.011000+00:00,,,False,162,3100,
CJC-2021-222,51,4348,1184,Set 51 (CJC-2021-222),Mollusc unidentified empty (4348),,,,2021-09-11 01:02:22.209000+00:00,,,False,162,4348,
CJC-2021-222,51,6300,1186,Set 51 (CJC-2021-222),Basket star unidentified (6300),,,,2021-09-11 01:02:57.830000+00:00,,,False,162,6300,
CJC-2021-222,51,6400,1182,Set 51 (CJC-2021-222),Sea urchin unidentified (6400),,,,2021-09-11 01:01:55.824000+00:00,,,False,162,6400,
CJC-2021-222,51,8300,1203,Set 51 (CJC-2021-222),Anthozoa unidentified (8300),,,,2021-09-11 01:10:00.268000+00:00,,,False,162,8300,
CJC-2021-222,51,8500,1183,Set 51 (CJC-2021-222),Jellyfish unidentified (8500),,,,2021-09-11 01:02:10.309000+00:00,,,False,162,8500,
CJC-2021-222,51,8627,1191,Set 51 (CJC-2021-222),Cladocroce spatula (8627),,,,2021-09-11 01:05:26.072000+00:00,,,False,162,10007,
CJC-2021-222,51,9300,1187,Set 51 (CJC-2021-222),Seaweed/Algae/Kelp unidentified (9300),,,,2021-09-11 01:03:11.585000+00:00,,,False,162,9300,
CJC-2021-222,53,10,1208,Set 53 (CJC-2021-222),Atlantic cod (10),,,,2021-09-11 08:30:56.188000+00:00,,,False,164,10,
CJC-2021-222,53,40,1209,Set 53 (CJC-2021-222),American plaice (40),,,,2021-09-11 08:31:44.417000+00:00,,,False,164,40,
CJC-2021-222,53,41,1229,Set 53 (CJC-2021-222),Witch flounder (41),,,,2021-09-11 08:39:03.724000+00:00,,,False,164,41,
CJC-2021-222,53,64,1207,Set 53 (CJC-2021-222),Capelin (64),,,,2021-09-11 08:29:42.680000+00:00,,,False,164,64,
CJC-2021-222,53,70,1216,Set 53 (CJC-2021-222),Atlantic mackerel (70),,,,2021-09-11 08:34:41.772000+00:00,,,False,164,70,
CJC-2021-222,53,251,1243,Set 53 (CJC-2021-222),Gadidae unidentified (251),,,,2021-09-11 08:47:08.587000+00:00,,,False,164,251,
CJC-2021-222,53,301,1224,Set 53 (CJC-2021-222),Shorthorn sculpin (301),,,,2021-09-11 08:37:21.540000+00:00,,,False,164,301,
CJC-2021-222,53,302,1230,Set 53 (CJC-2021-222),Arctic staghorn sculpin (302),,,,2021-09-11 08:39:27.836000+00:00,,,False,164,302,
CJC-2021-222,53,341,1219,Set 53 (CJC-2021-222),Arctic alligatorfish (341),,,,2021-09-11 08:35:39.774000+00:00,,,False,164,341,
CJC-2021-222,53,350,1218,Set 53 (CJC-2021-222),Atlantic poacher (350),,,,2021-09-11 08:35:29.884000+00:00,,,False,164,350,
CJC-2021-222,53,610,1217,Set 53 (CJC-2021-222),Northern sand lance (610),,,,2021-09-11 08:34:52.834000+00:00,,,False,164,610,
CJC-2021-222,53,620,1225,Set 53 (CJC-2021-222),Laval's eelpout (620),,,,2021-09-11 08:37:52.642000+00:00,,,False,164,620,
CJC-2021-222,53,626,1232,Set 53 (CJC-2021-222),Fourline snakeblenny (626),,,,2021-09-11 08:40:15.186000+00:00,,,False,164,626,
CJC-2021-222,53,632,1231,Set 53 (CJC-2021-222),Stout eelblenny (632),,,,2021-09-11 08:39:48.811000+00:00,,,False,164,632,
CJC-2021-222,53,1511,1237,Set 53 (CJC-2021-222),Eggs - Snail/Slug (1511),,,,2021-09-11 08:43:20.874000+00:00,,,False,164,1511,
CJC-2021-222,53,1823,1210,Set 53 (CJC-2021-222),Sea potato (1823),,,,2021-09-11 08:32:28.269000+00:00,,,False,164,1823,
CJC-2021-222,53,1827,1239,Set 53 (CJC-2021-222),Sea peach (1827),,,,2021-09-11 08:44:44.549000+00:00,,,False,164,1827,
CJC-2021-222,53,2100,1211,Set 53 (CJC-2021-222),Decapod unidentified (2100),,,,2021-09-11 08:32:43.200000+00:00,,,False,164,2100,
CJC-2021-222,53,2521,1226,Set 53 (CJC-2021-222),Arctic Lyre Crab/Lesser toad crab (2521),,,,2021-09-11 08:38:08.051000+00:00,,,False,164,2521,
CJC-2021-222,53,2526,1206,Set 53 (CJC-2021-222),Snow crab (2526),,,,2021-09-11 08:29:22.920000+00:00,,,False,164,2526,
CJC-2021-222,53,2560,1234,Set 53 (CJC-2021-222),Hermit crab family (2560),,,,2021-09-11 08:41:22.924000+00:00,,,False,164,2560,
CJC-2021-222,53,3100,1242,Set 53 (CJC-2021-222),Bristle worm unidentified (3100),,,,2021-09-11 08:46:54.525000+00:00,,,False,164,3100,
CJC-2021-222,53,4313,1235,Set 53 (CJC-2021-222),Macoma unidentified (4313),,,,2021-09-11 08:42:33.329000+00:00,,,False,164,4313,
CJC-2021-222,53,4342,1236,Set 53 (CJC-2021-222),Iceland cockle (4342),,,,2021-09-11 08:42:54.555000+00:00,,,False,164,4342,
CJC-2021-222,53,4348,1215,Set 53 (CJC-2021-222),Mollusc unidentified empty (4348),,,,2021-09-11 08:34:32.017000+00:00,,,False,164,4348,
CJC-2021-222,53,6114,1240,Set 53 (CJC-2021-222),Leptasterias unidentified (6114),,,,2021-09-11 08:45:59.261000+00:00,,,False,164,6114,
CJC-2021-222,53,6123,1221,Set 53 (CJC-2021-222),Red spiny sunstar (6123),,,,2021-09-11 08:36:08.205000+00:00,,,False,164,6123,
CJC-2021-222,53,6200,1241,Set 53 (CJC-2021-222),Brittle star unidentified (6200),,,,2021-09-11 08:46:09.828000+00:00,,,False,164,6200,
CJC-2021-222,53,6300,1220,Set 53 (CJC-2021-222),Basket star unidentified (6300),,,,2021-09-11 08:35:54.961000+00:00,,,False,164,6300,
CJC-2021-222,53,6400,1223,Set 53 (CJC-2021-222),Sea urchin unidentified (6400),,,,2021-09-11 08:36:50.709000+00:00,,,False,164,6400,
CJC-2021-222,53,6713,1245,Set 53 (CJC-2021-222),Scarlet psolus (6713),,,,2021-09-11 08:48:38.387000+00:00,,,False,164,6713,
CJC-2021-222,53,8327,1244,Set 53 (CJC-2021-222),Soft coral unidentified (8327),,,,2021-09-11 08:47:58.926000+00:00,,,False,164,8327,
CJC-2021-222,53,8500,1214,Set 53 (CJC-2021-222),Jellyfish unidentified (8500),,,,2021-09-11 08:34:06.569000+00:00,,,False,164,8500,
CJC-2021-222,53,8628,1238,Set 53 (CJC-2021-222),Haliclona (Flagellia) xenomorpha (8628),,,,2021-09-11 08:44:21.686000+00:00,,,False,164,10008,
CJC-2021-222,53,9200,1228,Set 53 (CJC-2021-222),Stones/Rocks (9200),,,,2021-09-11 08:38:51.856000+00:00,,,False,164,9200,
CJC-2021-222,53,9300,1227,Set 53 (CJC-2021-222),Seaweed/Algae/Kelp unidentified (9300),,,,2021-09-11 08:38:29.535000+00:00,,,False,164,9300,
CJC-2021-222,53,9500,1212,Set 53 (CJC-2021-222),Mud (9500),,,,2021-09-11 08:33:08.310000+00:00,,,False,164,9500,
CJC-2021-222,53,9630,1213,Set 53 (CJC-2021-222),Organic debris (9630),,,,2021-09-11 08:33:53.618000+00:00,,,False,164,9630,
CJC-2021-222,54,10,1249,Set 54 (CJC-2021-222),Atlantic cod (10),,,,2021-09-11 11:11:16.033000+00:00,,,False,165,10,
CJC-2021-222,54,30,1246,Set 54 (CJC-2021-222),Atlantic halibut (30),,,,2021-09-11 10:41:15.527000+00:00,,,False,165,30,
CJC-2021-222,54,40,1247,Set 54 (CJC-2021-222),American plaice (40),,,,2021-09-11 11:10:44.479000+00:00,,,False,165,40,
CJC-2021-222,54,64,1277,Set 54 (CJC-2021-222),Capelin (64),,,,2021-09-11 11:29:16.675000+00:00,,,False,165,64,
CJC-2021-222,54,70,1275,Set 54 (CJC-2021-222),Atlantic mackerel (70),,,,2021-09-11 11:26:25.252000+00:00,,,False,165,70,
CJC-2021-222,54,251,1257,Set 54 (CJC-2021-222),Gadidae unidentified (251),,,,2021-09-11 11:17:25.682000+00:00,,,False,165,251,
CJC-2021-222,54,302,1276,Set 54 (CJC-2021-222),Arctic staghorn sculpin (302),,,,2021-09-11 11:26:48.982000+00:00,,,False,165,302,
CJC-2021-222,54,340,1273,Set 54 (CJC-2021-222),Alligatorfish (340),,,,2021-09-11 11:24:41.747000+00:00,,,False,165,340,
CJC-2021-222,54,350,1255,Set 54 (CJC-2021-222),Atlantic poacher (350),,,,2021-09-11 11:16:33.962000+00:00,,,False,165,350,
CJC-2021-222,54,501,1274,Set 54 (CJC-2021-222),Lumpfish (501),,,,2021-09-11 11:26:05.283000+00:00,,,False,165,501,
CJC-2021-222,54,622,1256,Set 54 (CJC-2021-222),Snakeblenny (622),,,,2021-09-11 11:17:11.877000+00:00,,,False,165,622,
CJC-2021-222,54,1511,1265,Set 54 (CJC-2021-222),Eggs - Snail/Slug (1511),,,,2021-09-11 11:20:59.593000+00:00,,,False,165,1511,
CJC-2021-222,54,1823,1260,Set 54 (CJC-2021-222),Sea potato (1823),,,,2021-09-11 11:19:01.799000+00:00,,,False,165,1823,
CJC-2021-222,54,1827,1264,Set 54 (CJC-2021-222),Sea peach (1827),,,,2021-09-11 11:20:37.095000+00:00,,,False,165,1827,
CJC-2021-222,54,2212,1253,Set 54 (CJC-2021-222),Aesop shrimp (2212),,,,2021-09-11 11:15:31.783000+00:00,,,False,165,2212,
CJC-2021-222,54,2411,1252,Set 54 (CJC-2021-222),Arctic argid (2411),,,,2021-09-11 11:14:27.580000+00:00,,,False,165,2411,
CJC-2021-222,54,2417,1254,Set 54 (CJC-2021-222),Sevenspine bay shrimp (2417),,,,2021-09-11 11:16:07.671000+00:00,,,False,165,2417,
CJC-2021-222,54,2521,1258,Set 54 (CJC-2021-222),Arctic Lyre Crab/Lesser toad crab (2521),,,,2021-09-11 11:18:06.164000+00:00,,,False,165,2521,
CJC-2021-222,54,2526,1248,Set 54 (CJC-2021-222),Snow crab (2526),,,,2021-09-11 11:10:55.399000+00:00,,,False,165,2526,
CJC-2021-222,54,2560,1270,Set 54 (CJC-2021-222),Hermit crab family (2560),,,,2021-09-11 11:23:36.424000+00:00,,,False,165,2560,
CJC-2021-222,54,3100,1267,Set 54 (CJC-2021-222),Bristle worm unidentified (3100),,,,2021-09-11 11:22:13.013000+00:00,,,False,165,3100,
CJC-2021-222,54,4212,1271,Set 54 (CJC-2021-222),Ladder whelk (4212),,,,2021-09-11 11:24:12.353000+00:00,,,False,165,4212,
CJC-2021-222,54,4348,1259,Set 54 (CJC-2021-222),Mollusc unidentified empty (4348),,,,2021-09-11 11:18:23.297000+00:00,,,False,165,4348,
CJC-2021-222,54,6123,1272,Set 54 (CJC-2021-222),Red spiny sunstar (6123),,,,2021-09-11 11:24:29.079000+00:00,,,False,165,6123,
CJC-2021-222,54,8327,1263,Set 54 (CJC-2021-222),Soft coral unidentified (8327),,,,2021-09-11 11:19:55.337000+00:00,,,False,165,8327,
CJC-2021-222,54,8500,1269,Set 54 (CJC-2021-222),Jellyfish unidentified (8500),,,,2021-09-11 11:23:05.889000+00:00,,,False,165,8500,
CJC-2021-222,54,8628,1266,Set 54 (CJC-2021-222),Haliclona (Flagellia) xenomorpha (8628),,,,2021-09-11 11:21:46.191000+00:00,,,False,165,10008,
CJC-2021-222,54,9300,1250,Set 54 (CJC-2021-222),Seaweed/Algae/Kelp unidentified (9300),,,,2021-09-11 11:11:21.779000+00:00,,,False,165,9300,
CJC-2021-222,54,9364,1261,Set 54 (CJC-2021-222),Oyster thief (9364),,,,2021-09-11 11:19:16.161000+00:00,,,False,165,9364,
CJC-2021-222,54,9630,1268,Set 54 (CJC-2021-222),Organic debris (9630),,,,2021-09-11 11:22:46.278000+00:00,,,False,165,9630,
CJC-2021-222,55,10,1279,Set 55 (CJC-2021-222),Atlantic cod (10),,,,2021-09-11 13:40:21.899000+00:00,,,False,166,10,
CJC-2021-222,55,31,1291,Set 55 (CJC-2021-222),Greenland halibut (31),,,,2021-09-11 13:50:30.691000+00:00,,,False,166,31,
