mission_number,set_number,species_code,id,catch,size_class,basket_wt_kg,sampled,creation_date,last_modified_date,catch_id
CJC-2021-222,60,6400,1705,Sea urchin unidentified (6400) from Set 60 (CJC-2021-222),1,0.185,False,2021-09-12 06:26:37.350000+00:00,2021-09-12 06:26:37.350000+00:00,1437
CJC-2021-222,60,7100,1721,Round worm unidentified (7100) from Set 60 (CJC-2021-222),1,0.001,False,2021-09-12 06:36:01.277000+00:00,2021-09-12 06:36:01.277000+00:00,1449
CJC-2021-222,60,8324,1719,Sea strawberry coral (8324) from Set 60 (CJC-2021-222),1,0.001,False,2021-09-12 06:34:33.509000+00:00,2021-09-12 06:34:33.509000+00:00,1447
CJC-2021-222,60,8500,1685,Jellyfish unidentified (8500) from Set 60 (CJC-2021-222),1,1.72,False,2021-09-12 06:19:02.081000+00:00,2021-09-12 06:19:02.081000+00:00,1419
CJC-2021-222,60,9300,1699,Seaweed/Algae/Kelp unidentified (9300) from Set 60 (CJC-2021-222),1,0.268,False,2021-09-12 06:24:41.968000+00:00,2021-09-12 06:24:41.968000+00:00,1433
CJC-2021-222,60,9364,1709,Oyster thief (9364) from Set 60 (CJC-2021-222),1,0.232,False,2021-09-12 06:29:02.693000+00:00,2021-09-12 06:29:02.693000+00:00,1440
CJC-2021-222,61,12,1739,White hake (12) from Set 61 (CJC-2021-222),1,1.78,True,2021-09-12 09:53:51.153000+00:00,2021-09-12 09:53:51.153000+00:00,1454
CJC-2021-222,61,12,1773,White hake (12) from Set 61 (CJC-2021-222),1,0.07,True,2021-09-12 10:43:58.338000+00:00,2021-09-12 10:43:58.338000+00:00,1454
CJC-2021-222,61,30,1745,Atlantic halibut (30) from Set 61 (CJC-2021-222),1,5.76,True,2021-09-12 09:56:37.286000+00:00,2021-09-12 09:56:37.286000+00:00,1459
CJC-2021-222,61,40,1766,American plaice (40) from Set 61 (CJC-2021-222),1,1.606,True,2021-09-12 10:40:14.016000+00:00,2021-09-12 10:40:14.016000+00:00,1466
CJC-2021-222,61,42,1755,Yellowtail flounder (42) from Set 61 (CJC-2021-222),1,5.9,True,2021-09-12 10:01:50.741000+00:00,2021-09-12 12:07:30.055000+00:00,1460
CJC-2021-222,61,42,1751,Yellowtail flounder (42) from Set 61 (CJC-2021-222),1,30.4,False,2021-09-12 10:00:53.616000+00:00,2021-09-12 10:00:53.616000+00:00,1460
CJC-2021-222,61,42,1752,Yellowtail flounder (42) from Set 61 (CJC-2021-222),1,15.2,False,2021-09-12 10:01:26.764000+00:00,2021-09-12 10:01:26.764000+00:00,1460
CJC-2021-222,61,42,1753,Yellowtail flounder (42) from Set 61 (CJC-2021-222),1,20.0,False,2021-09-12 10:01:31.837000+00:00,2021-09-12 12:06:53.994000+00:00,1460
CJC-2021-222,61,42,1754,Yellowtail flounder (42) from Set 61 (CJC-2021-222),1,6.6,False,2021-09-12 10:01:38.749000+00:00,2021-09-12 10:01:38.749000+00:00,1460
CJC-2021-222,61,42,1756,Yellowtail flounder (42) from Set 61 (CJC-2021-222),1,2.94,False,2021-09-12 10:02:01.168000+00:00,2021-09-12 11:37:43.840000+00:00,1460
CJC-2021-222,61,42,1757,Yellowtail flounder (42) from Set 61 (CJC-2021-222),1,1.86,False,2021-09-12 10:02:33.078000+00:00,2021-09-12 10:02:43.989000+00:00,1460
CJC-2021-222,61,42,1792,Yellowtail flounder (42) from Set 61 (CJC-2021-222),1,4.16,False,2021-09-12 11:38:55.116000+00:00,2021-09-12 11:38:55.116000+00:00,1460
CJC-2021-222,61,43,1727,Winter flounder (43) from Set 61 (CJC-2021-222),1,19.639999999999997,True,2021-09-12 08:45:43.969000+00:00,2021-09-12 11:16:27.105000+00:00,1451
CJC-2021-222,61,43,1725,Winter flounder (43) from Set 61 (CJC-2021-222),1,28.48,False,2021-09-12 08:44:56.449000+00:00,2021-09-12 08:50:59.421000+00:00,1451
CJC-2021-222,61,43,1726,Winter flounder (43) from Set 61 (CJC-2021-222),1,40.16,False,2021-09-12 08:45:09.744000+00:00,2021-09-12 08:45:23.668000+00:00,1451
CJC-2021-222,61,43,1728,Winter flounder (43) from Set 61 (CJC-2021-222),1,35.18,False,2021-09-12 08:50:50.462000+00:00,2021-09-12 08:50:50.462000+00:00,1451
CJC-2021-222,61,43,1729,Winter flounder (43) from Set 61 (CJC-2021-222),1,42.3,False,2021-09-12 08:50:56.718000+00:00,2021-09-12 08:51:41.134000+00:00,1451
CJC-2021-222,61,43,1730,Winter flounder (43) from Set 61 (CJC-2021-222),1,40.6,False,2021-09-12 08:51:12.625000+00:00,2021-09-12 08:51:12.625000+00:00,1451
CJC-2021-222,61,43,1731,Winter flounder (43) from Set 61 (CJC-2021-222),1,13.32,False,2021-09-12 08:51:54.680000+00:00,2021-09-12 08:51:54.680000+00:00,1451
CJC-2021-222,61,43,1732,Winter flounder (43) from Set 61 (CJC-2021-222),1,25.74,False,2021-09-12 08:54:35.700000+00:00,2021-09-12 08:54:35.700000+00:00,1451
CJC-2021-222,61,43,1733,Winter flounder (43) from Set 61 (CJC-2021-222),1,43.08,False,2021-09-12 08:54:46.089000+00:00,2021-09-12 08:54:46.089000+00:00,1451
CJC-2021-222,61,43,1734,Winter flounder (43) from Set 61 (CJC-2021-222),1,5.52,False,2021-09-12 09:50:58.428000+00:00,2021-09-12 11:17:06.846000+00:00,1451
CJC-2021-222,61,43,1735,Winter flounder (43) from Set 61 (CJC-2021-222),1,4.66,False,2021-09-12 09:51:29.013000+00:00,2021-09-12 09:51:29.013000+00:00,1451
CJC-2021-222,61,43,1736,Winter flounder (43) from Set 61 (CJC-2021-222),1,24.92,False,2021-09-12 09:52:14.783000+00:00,2021-09-12 09:52:14.783000+00:00,1451
CJC-2021-222,61,43,1744,Winter flounder (43) from Set 61 (CJC-2021-222),1,49.74,False,2021-09-12 09:55:58.630000+00:00,2021-09-12 09:55:58.630000+00:00,1451
CJC-2021-222,61,43,1746,Winter flounder (43) from Set 61 (CJC-2021-222),1,49.96,False,2021-09-12 09:57:41.758000+00:00,2021-09-12 09:57:51.436000+00:00,1451
CJC-2021-222,61,43,1747,Winter flounder (43) from Set 61 (CJC-2021-222),1,25.42,False,2021-09-12 09:57:57.542000+00:00,2021-09-12 09:57:57.542000+00:00,1451
CJC-2021-222,61,43,1748,Winter flounder (43) from Set 61 (CJC-2021-222),1,41.74,False,2021-09-12 09:58:07.444000+00:00,2021-09-12 09:58:07.444000+00:00,1451
CJC-2021-222,61,43,1749,Winter flounder (43) from Set 61 (CJC-2021-222),1,40.5,False,2021-09-12 09:58:24.061000+00:00,2021-09-12 11:16:44.304000+00:00,1451
CJC-2021-222,61,43,1750,Winter flounder (43) from Set 61 (CJC-2021-222),1,40.5,False,2021-09-12 09:58:24.124000+00:00,2021-09-12 11:16:48.709000+00:00,1451
CJC-2021-222,61,43,1791,Winter flounder (43) from Set 61 (CJC-2021-222),1,15.52,False,2021-09-12 11:16:27.112000+00:00,2021-09-12 11:16:27.112000+00:00,1451
CJC-2021-222,61,60,1742,Atlantic herring (60) from Set 61 (CJC-2021-222),1,0.258,True,2021-09-12 09:55:03.404000+00:00,2021-09-12 09:55:03.404000+00:00,1457
CJC-2021-222,61,62,1740,Alewife (62) from Set 61 (CJC-2021-222),1,4.28,True,2021-09-12 09:54:01.490000+00:00,2021-09-12 09:54:38.910000+00:00,1455
CJC-2021-222,61,70,1743,Atlantic mackerel (70) from Set 61 (CJC-2021-222),1,1.74,True,2021-09-12 09:55:11.364000+00:00,2021-09-12 09:55:11.364000+00:00,1458
CJC-2021-222,61,251,1737,Gadidae unidentified (251) from Set 61 (CJC-2021-222),1,5.14,True,2021-09-12 09:53:11.468000+00:00,2021-09-12 09:53:11.468000+00:00,1452
CJC-2021-222,61,300,1738,Longhorn sculpin (300) from Set 61 (CJC-2021-222),1,15.192,True,2021-09-12 09:53:22.469000+00:00,2021-09-12 11:40:32.021000+00:00,1453
CJC-2021-222,61,300,1784,Longhorn sculpin (300) from Set 61 (CJC-2021-222),1,10.068,False,2021-09-12 10:53:43.869000+00:00,2021-09-12 11:40:12.780000+00:00,1453
CJC-2021-222,61,302,1785,Arctic staghorn sculpin (302) from Set 61 (CJC-2021-222),1,0.436,True,2021-09-12 10:53:50.609000+00:00,2021-09-12 10:53:50.609000+00:00,1484
CJC-2021-222,61,304,1783,Moustache sculpin (304) from Set 61 (CJC-2021-222),1,0.0435,True,2021-09-12 10:52:01.920000+00:00,2021-09-12 10:52:30.833000+00:00,1483
CJC-2021-222,61,320,1767,Sea raven (320) from Set 61 (CJC-2021-222),1,2.12,True,2021-09-12 10:40:38.313000+00:00,2021-09-12 10:40:38.313000+00:00,1467
CJC-2021-222,61,340,1771,Alligatorfish (340) from Set 61 (CJC-2021-222),1,0.064,True,2021-09-12 10:42:56.216000+00:00,2021-09-12 10:42:56.216000+00:00,1472
CJC-2021-222,61,361,1774,Three-spined stickleback (361) from Set 61 (CJC-2021-222),1,0.002,True,2021-09-12 10:45:08.462000+00:00,2021-09-12 10:45:08.462000+00:00,1474
CJC-2021-222,61,610,1775,Northern sand lance (610) from Set 61 (CJC-2021-222),1,0.001,True,2021-09-12 10:45:25.586000+00:00,2021-09-12 10:45:25.586000+00:00,1475
CJC-2021-222,61,626,1781,Fourline snakeblenny (626) from Set 61 (CJC-2021-222),1,0.001,True,2021-09-12 10:51:24.297000+00:00,2021-09-12 10:51:24.297000+00:00,1481
CJC-2021-222,61,640,1772,Ocean pout (640) from Set 61 (CJC-2021-222),1,0.092,True,2021-09-12 10:43:39.849000+00:00,2021-09-12 10:43:44.654000+00:00,1473
CJC-2021-222,61,1511,1782,Eggs - Snail/Slug (1511) from Set 61 (CJC-2021-222),1,0.005,False,2021-09-12 10:51:41.668000+00:00,2021-09-12 10:51:41.668000+00:00,1482
CJC-2021-222,61,2214,1780,Bristled longbeak shrimp (2214) from Set 61 (CJC-2021-222),1,0.012,False,2021-09-12 10:50:07.225000+00:00,2021-09-12 10:50:07.225000+00:00,1480
CJC-2021-222,61,2312,1779,Polar shrimp (2312) from Set 61 (CJC-2021-222),1,0.001,False,2021-09-12 10:48:07.893000+00:00,2021-09-12 10:48:07.893000+00:00,1479
CJC-2021-222,61,2332,1778,Arctic eualid (2332) from Set 61 (CJC-2021-222),1,0.0008,False,2021-09-12 10:47:51.824000+00:00,2021-09-12 10:47:51.824000+00:00,1478
CJC-2021-222,61,2411,1777,Arctic argid (2411) from Set 61 (CJC-2021-222),1,0.092,False,2021-09-12 10:47:13.210000+00:00,2021-09-12 10:47:13.210000+00:00,1477
CJC-2021-222,61,2414,1776,Sculptured shrimp (2414) from Set 61 (CJC-2021-222),1,0.808,False,2021-09-12 10:46:36.953000+00:00,2021-09-12 10:47:30.065000+00:00,1476
CJC-2021-222,61,2513,1768,Atlantic rock crab (2513) from Set 61 (CJC-2021-222),1,0.298,True,2021-09-12 10:41:02.569000+00:00,2021-09-12 10:41:02.569000+00:00,1468
CJC-2021-222,61,2521,1788,Arctic Lyre Crab/Lesser toad crab (2521) from Set 61 (CJC-2021-222),1,0.0015,False,2021-09-12 10:55:02.101000+00:00,2021-09-12 12:19:49.193000+00:00,1487
CJC-2021-222,61,2526,1769,Snow crab (2526) from Set 61 (CJC-2021-222),1,0.318,True,2021-09-12 10:41:40.602000+00:00,2021-09-12 10:41:40.602000+00:00,1470
CJC-2021-222,61,2550,1741,American lobster (2550) from Set 61 (CJC-2021-222),1,3.54,True,2021-09-12 09:54:51.361000+00:00,2021-09-12 11:20:46.257000+00:00,1456
CJC-2021-222,61,2550,1758,American lobster (2550) from Set 61 (CJC-2021-222),1,26.64,True,2021-09-12 10:02:58.361000+00:00,2021-09-12 10:02:58.361000+00:00,1456
CJC-2021-222,61,2550,1759,American lobster (2550) from Set 61 (CJC-2021-222),1,28.18,True,2021-09-12 10:03:04.741000+00:00,2021-09-12 10:03:04.741000+00:00,1456
CJC-2021-222,61,2550,1760,American lobster (2550) from Set 61 (CJC-2021-222),1,31.32,False,2021-09-12 10:03:19.901000+00:00,2021-09-12 10:04:36.382000+00:00,1456
CJC-2021-222,61,4348,1762,Mollusc unidentified empty (4348) from Set 61 (CJC-2021-222),1,0.308,False,2021-09-12 10:38:38.304000+00:00,2021-09-12 10:38:38.304000+00:00,1462
CJC-2021-222,61,6113,1764,Polar six-rayed star (6113) from Set 61 (CJC-2021-222),1,0.848,False,2021-09-12 10:39:37.558000+00:00,2021-09-12 10:39:37.558000+00:00,1464
CJC-2021-222,61,6119,1786,Fat blood star (6119) from Set 61 (CJC-2021-222),1,0.002,False,2021-09-12 10:54:21.057000+00:00,2021-09-12 10:54:21.057000+00:00,1485
CJC-2021-222,61,6121,1765,Purple sunstar (6121) from Set 61 (CJC-2021-222),1,1.096,False,2021-09-12 10:39:59.385000+00:00,2021-09-12 10:39:59.385000+00:00,1465
CJC-2021-222,61,6123,1763,Red spiny sunstar (6123) from Set 61 (CJC-2021-222),1,1.14,False,2021-09-12 10:38:54.622000+00:00,2021-09-12 10:38:54.622000+00:00,1463
CJC-2021-222,61,6200,1787,Brittle star unidentified (6200) from Set 61 (CJC-2021-222),1,0.0008,False,2021-09-12 10:54:39.460000+00:00,2021-09-12 10:54:39.460000+00:00,1486
CJC-2021-222,61,6400,1761,Sea urchin unidentified (6400) from Set 61 (CJC-2021-222),1,3.46,False,2021-09-12 10:38:16.953000+00:00,2021-09-12 10:38:16.953000+00:00,1461
CJC-2021-222,61,6600,1770,Sea cucumber unidentified (6600) from Set 61 (CJC-2021-222),1,0.296,False,2021-09-12 10:42:13.785000+00:00,2021-09-12 10:42:13.785000+00:00,1471
CJC-2021-222,61,6715,1790,Arctic armored cucumber (6715) from Set 61 (CJC-2021-222),1,0.026,False,2021-09-12 10:56:29.602000+00:00,2021-09-12 10:56:29.602000+00:00,1489
CJC-2021-222,61,8324,1789,Sea strawberry coral (8324) from Set 61 (CJC-2021-222),1,0.0013,False,2021-09-12 10:56:02.611000+00:00,2021-09-12 10:56:02.611000+00:00,1488
CJC-2021-222,62,12,1819,White hake (12) from Set 62 (CJC-2021-222),1,0.08,True,2021-09-12 13:43:18.092000+00:00,2021-09-12 13:43:18.092000+00:00,1503
CJC-2021-222,62,24,1806,Striped bass (24) from Set 62 (CJC-2021-222),1,13.57,True,2021-09-12 13:36:55.858000+00:00,2021-09-12 13:36:55.858000+00:00,1492
CJC-2021-222,62,30,1832,Atlantic halibut (30) from Set 62 (CJC-2021-222),1,1.1,True,2021-09-12 14:20:36.633000+00:00,2021-09-12 14:20:36.633000+00:00,1516
CJC-2021-222,62,40,1808,American plaice (40) from Set 62 (CJC-2021-222),1,0.318,True,2021-09-12 13:38:46.100000+00:00,2021-09-12 13:38:46.100000+00:00,1494
CJC-2021-222,62,42,1807,Yellowtail flounder (42) from Set 62 (CJC-2021-222),1,3.044,True,2021-09-12 13:38:29.825000+00:00,2021-09-12 13:38:29.825000+00:00,1493
CJC-2021-222,62,43,1805,Winter flounder (43) from Set 62 (CJC-2021-222),1,19.35,True,2021-09-12 13:36:36.569000+00:00,2021-09-12 13:36:36.569000+00:00,1491
CJC-2021-222,62,62,1818,Alewife (62) from Set 62 (CJC-2021-222),1,0.086,True,2021-09-12 13:42:59.683000+00:00,2021-09-12 13:42:59.683000+00:00,1502
CJC-2021-222,62,63,1817,Rainbow smelt (63) from Set 62 (CJC-2021-222),1,0.742,True,2021-09-12 13:42:45.954000+00:00,2021-09-12 13:42:45.954000+00:00,1501
CJC-2021-222,62,70,1816,Atlantic mackerel (70) from Set 62 (CJC-2021-222),1,2.504,True,2021-09-12 13:42:15.696000+00:00,2021-09-12 13:42:15.696000+00:00,1500
CJC-2021-222,62,300,1810,Longhorn sculpin (300) from Set 62 (CJC-2021-222),1,1.414,True,2021-09-12 13:39:31.637000+00:00,2021-09-12 13:39:31.637000+00:00,1496
CJC-2021-222,62,640,1820,Ocean pout (640) from Set 62 (CJC-2021-222),1,0.514,True,2021-09-12 13:43:36.756000+00:00,2021-09-12 13:43:36.756000+00:00,1504
CJC-2021-222,62,2212,1831,Aesop shrimp (2212) from Set 62 (CJC-2021-222),1,0.034,False,2021-09-12 13:50:39.592000+00:00,2021-09-12 13:50:39.592000+00:00,1515
CJC-2021-222,62,2414,1829,Sculptured shrimp (2414) from Set 62 (CJC-2021-222),1,0.012,False,2021-09-12 13:49:12.766000+00:00,2021-09-12 13:49:12.766000+00:00,1513
CJC-2021-222,62,2421,1830,Sevenline shrimp (2421) from Set 62 (CJC-2021-222),1,0.001,False,2021-09-12 13:50:19.430000+00:00,2021-09-12 13:50:19.430000+00:00,1514
CJC-2021-222,62,2513,1815,Atlantic rock crab (2513) from Set 62 (CJC-2021-222),1,0.238,True,2021-09-12 13:41:42.660000+00:00,2021-09-12 13:41:42.660000+00:00,1499
CJC-2021-222,62,2521,1824,Arctic Lyre Crab/Lesser toad crab (2521) from Set 62 (CJC-2021-222),1,0.0005,True,2021-09-12 13:45:50.079000+00:00,2021-09-12 13:45:50.079000+00:00,1508
CJC-2021-222,62,2527,1825,Atlantic lyre crab/Greater toad crab (2527) from Set 62 (CJC-2021-222),1,0.005,True,2021-09-12 13:46:39.530000+00:00,2021-09-12 13:46:39.530000+00:00,1509
CJC-2021-222,62,2550,1793,American lobster (2550) from Set 62 (CJC-2021-222),1,23.88,True,2021-09-12 13:34:12.985000+00:00,2021-09-12 13:34:12.985000+00:00,1490
CJC-2021-222,62,2550,1794,American lobster (2550) from Set 62 (CJC-2021-222),1,22.92,True,2021-09-12 13:34:22.327000+00:00,2021-09-12 13:34:22.327000+00:00,1490
CJC-2021-222,62,2550,1795,American lobster (2550) from Set 62 (CJC-2021-222),1,16.36,True,2021-09-12 13:34:48.269000+00:00,2021-09-12 13:34:48.269000+00:00,1490
CJC-2021-222,62,2550,1796,American lobster (2550) from Set 62 (CJC-2021-222),1,28.98,False,2021-09-12 13:35:04.662000+00:00,2021-09-13 10:08:54.918000+00:00,1490
CJC-2021-222,62,2550,1797,American lobster (2550) from Set 62 (CJC-2021-222),1,29.22,False,2021-09-12 13:35:19.081000+00:00,2021-09-12 13:35:19.081000+00:00,1490
CJC-2021-222,62,2550,1798,American lobster (2550) from Set 62 (CJC-2021-222),1,20.38,False,2021-09-12 13:35:27.797000+00:00,2021-09-12 13:35:27.797000+00:00,1490
CJC-2021-222,62,2550,1799,American lobster (2550) from Set 62 (CJC-2021-222),1,26.74,False,2021-09-12 13:35:31.837000+00:00,2021-09-12 13:35:31.837000+00:00,1490
CJC-2021-222,62,2550,1800,American lobster (2550) from Set 62 (CJC-2021-222),1,30.72,False,2021-09-12 13:35:41.185000+00:00,2021-09-12 13:35:41.185000+00:00,1490
CJC-2021-222,62,2550,1801,American lobster (2550) from Set 62 (CJC-2021-222),1,17.5,False,2021-09-12 13:35:48.012000+00:00,2021-09-12 13:35:48.012000+00:00,1490
CJC-2021-222,62,2550,1802,American lobster (2550) from Set 62 (CJC-2021-222),1,27.72,False,2021-09-12 13:35:57.650000+00:00,2021-09-12 13:35:57.650000+00:00,1490
CJC-2021-222,62,2550,1803,American lobster (2550) from Set 62 (CJC-2021-222),1,14.65,False,2021-09-12 13:36:03.922000+00:00,2021-09-12 13:36:03.922000+00:00,1490
CJC-2021-222,62,2550,1804,American lobster (2550) from Set 62 (CJC-2021-222),1,22.26,False,2021-09-12 13:36:10.772000+00:00,2021-09-12 13:36:10.772000+00:00,1490
CJC-2021-222,62,4312,1822,Northern propellerclam (4312) from Set 62 (CJC-2021-222),1,0.067,False,2021-09-12 13:44:33.345000+00:00,2021-09-12 13:44:33.345000+00:00,1506
CJC-2021-222,62,4348,1821,Mollusc unidentified empty (4348) from Set 62 (CJC-2021-222),1,0.276,False,2021-09-12 13:43:56.197000+00:00,2021-09-12 13:43:56.197000+00:00,1505
CJC-2021-222,62,4355,1823,Arctic surfclam (4355) from Set 62 (CJC-2021-222),1,0.099,False,2021-09-12 13:44:59.484000+00:00,2021-09-12 13:44:59.484000+00:00,1507
CJC-2021-222,62,6113,1811,Polar six-rayed star (6113) from Set 62 (CJC-2021-222),1,0.51,False,2021-09-12 13:40:08.537000+00:00,2021-09-12 13:40:08.537000+00:00,1497
CJC-2021-222,62,6113,1812,Polar six-rayed star (6113) from Set 62 (CJC-2021-222),1,0.67,False,2021-09-12 13:40:36.269000+00:00,2021-09-12 13:40:36.269000+00:00,1497
CJC-2021-222,62,6119,1826,Fat blood star (6119) from Set 62 (CJC-2021-222),1,0.0032,False,2021-09-12 13:47:22.409000+00:00,2021-09-12 13:47:22.409000+00:00,1510
CJC-2021-222,62,6121,1828,Purple sunstar (6121) from Set 62 (CJC-2021-222),1,0.0002,False,2021-09-12 13:47:59.712000+00:00,2021-09-12 13:47:59.712000+00:00,1512
CJC-2021-222,62,6123,1827,Red spiny sunstar (6123) from Set 62 (CJC-2021-222),1,0.0004,False,2021-09-12 13:47:50.450000+00:00,2021-09-12 13:47:50.450000+00:00,1511
CJC-2021-222,62,6400,1813,Sea urchin unidentified (6400) from Set 62 (CJC-2021-222),1,0.054,False,2021-09-12 13:41:23.125000+00:00,2021-09-12 13:41:23.125000+00:00,1498
CJC-2021-222,62,6600,1809,Sea cucumber unidentified (6600) from Set 62 (CJC-2021-222),1,1.008,False,2021-09-12 13:39:20.353000+00:00,2021-09-12 13:39:20.353000+00:00,1495
CJC-2021-222,63,10,1863,Atlantic cod (10) from Set 63 (CJC-2021-222),1,0.26,True,2021-09-12 17:24:42.580000+00:00,2021-09-12 17:34:23.986000+00:00,1537
CJC-2021-222,63,40,1866,American plaice (40) from Set 63 (CJC-2021-222),1,0.004,True,2021-09-12 17:25:35.213000+00:00,2021-09-12 17:25:35.213000+00:00,1539
CJC-2021-222,63,42,1858,Yellowtail flounder (42) from Set 63 (CJC-2021-222),1,1.084,True,2021-09-12 17:19:54.756000+00:00,2021-09-12 17:19:54.756000+00:00,1532
CJC-2021-222,63,42,1872,Yellowtail flounder (42) from Set 63 (CJC-2021-222),1,0.078,True,2021-09-12 17:58:17.286000+00:00,2021-09-12 17:58:17.286000+00:00,1532
CJC-2021-222,63,43,1845,Winter flounder (43) from Set 63 (CJC-2021-222),1,10.282,True,2021-09-12 17:10:42.696000+00:00,2021-09-12 17:58:17.279000+00:00,1518
CJC-2021-222,63,62,1871,Alewife (62) from Set 63 (CJC-2021-222),1,0.502,True,2021-09-12 17:32:16.685000+00:00,2021-09-12 17:32:16.685000+00:00,1544
CJC-2021-222,63,70,1852,Atlantic mackerel (70) from Set 63 (CJC-2021-222),1,2.9,True,2021-09-12 17:14:53.920000+00:00,2021-09-12 17:14:53.920000+00:00,1526
CJC-2021-222,63,122,1853,Cunner (122) from Set 63 (CJC-2021-222),1,0.508,True,2021-09-12 17:15:19.121000+00:00,2021-09-12 17:15:19.121000+00:00,1527
CJC-2021-222,63,251,1851,Gadidae unidentified (251) from Set 63 (CJC-2021-222),1,0.118,True,2021-09-12 17:14:34.857000+00:00,2021-09-12 17:14:34.857000+00:00,1525
CJC-2021-222,63,251,1864,Gadidae unidentified (251) from Set 63 (CJC-2021-222),1,0.078,True,2021-09-12 17:24:56.440000+00:00,2021-09-12 17:24:56.440000+00:00,1525
CJC-2021-222,63,300,1856,Longhorn sculpin (300) from Set 63 (CJC-2021-222),1,0.056,True,2021-09-12 17:18:43.356000+00:00,2021-09-12 17:18:43.356000+00:00,1530
CJC-2021-222,63,300,1862,Longhorn sculpin (300) from Set 63 (CJC-2021-222),1,0.164,True,2021-09-12 17:23:32.100000+00:00,2021-09-12 17:23:32.100000+00:00,1530
CJC-2021-222,63,301,1855,Shorthorn sculpin (301) from Set 63 (CJC-2021-222),1,0.324,True,2021-09-12 17:18:05.843000+00:00,2021-09-12 17:18:05.843000+00:00,1529
CJC-2021-222,63,302,1857,Arctic staghorn sculpin (302) from Set 63 (CJC-2021-222),1,0.03,True,2021-09-12 17:19:22.136000+00:00,2021-09-12 17:19:22.136000+00:00,1531
CJC-2021-222,63,2214,1870,Bristled longbeak shrimp (2214) from Set 63 (CJC-2021-222),1,0.002,False,2021-09-12 17:30:35.592000+00:00,2021-09-12 17:30:35.592000+00:00,1543
CJC-2021-222,63,2513,1869,Atlantic rock crab (2513) from Set 63 (CJC-2021-222),1,0.228,True,2021-09-12 17:27:06.253000+00:00,2021-09-12 17:27:06.253000+00:00,1542
CJC-2021-222,63,2521,1868,Arctic Lyre Crab/Lesser toad crab (2521) from Set 63 (CJC-2021-222),1,0.004,True,2021-09-12 17:26:48.657000+00:00,2021-09-12 17:26:48.657000+00:00,1541
CJC-2021-222,63,2527,1867,Atlantic lyre crab/Greater toad crab (2527) from Set 63 (CJC-2021-222),1,0.026,True,2021-09-12 17:26:37.883000+00:00,2021-09-12 17:26:37.883000+00:00,1540
CJC-2021-222,63,2550,1835,American lobster (2550) from Set 63 (CJC-2021-222),1,34.64,True,2021-09-12 17:06:20.365000+00:00,2021-09-12 17:06:20.365000+00:00,1517
CJC-2021-222,63,2550,1838,American lobster (2550) from Set 63 (CJC-2021-222),1,23.06,True,2021-09-12 17:06:52.853000+00:00,2021-09-12 17:59:24.052000+00:00,1517
CJC-2021-222,63,2550,1839,American lobster (2550) from Set 63 (CJC-2021-222),1,30.58,True,2021-09-12 17:07:22.208000+00:00,2021-09-12 17:07:22.208000+00:00,1517
